Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
606,85.0,7,1965,1990,176.0,454.0,768.0,1186,800,1986,2,7,3,1965.0,2.0,486.0,0,42
607,82.0,5,1996,1996,0.0,732.0,1040.0,1040,0,1040,1,6,0,2000.0,2.0,576.0,168,0
608,78.0,5,1948,2002,0.0,603.0,896.0,1112,896,2008,3,8,0,1948.0,1.0,230.0,103,0
609,78.0,8,1934,1998,0.0,428.0,965.0,1940,1254,3194,2,10,2,1934.0,2.0,380.0,0,0
610,61.0,4,1961,1961,192.0,903.0,1029.0,1029,0,1029,1,5,0,1961.0,1.0,261.0,64,0
611,,9,2000,2000,204.0,904.0,1440.0,1476,677,2153,2,8,2,2000.0,3.0,736.0,253,142
612,,6,1978,1978,233.0,605.0,1032.0,1032,0,1032,2,6,1,1978.0,2.0,564.0,0,0
613,,8,2001,2001,108.0,990.0,1299.0,1299,573,1872,2,7,1,2001.0,2.0,531.0,160,122
614,70.0,5,2007,2007,0.0,206.0,1120.0,1120,0,1120,1,6,0,,0.0,0.0,0,30
615,21.0,4,1972,1972,0.0,150.0,630.0,630,0,630,1,3,0,,0.0,0.0,96,24
616,80.0,6,1963,1963,156.0,763.0,936.0,1054,0,1054,1,6,0,1963.0,2.0,480.0,120,0
617,,6,2002,2003,0.0,457.0,783.0,807,702,1509,2,7,1,2002.0,2.0,393.0,100,75
618,59.0,6,1954,1954,0.0,0.0,832.0,832,0,832,1,4,0,1962.0,2.0,528.0,0,0
619,90.0,9,2007,2007,452.0,48.0,1822.0,1828,0,1828,2,9,1,2007.0,3.0,774.0,0,108
620,85.0,8,2003,2003,226.0,871.0,1482.0,1482,780,2262,2,10,2,2003.0,3.0,749.0,168,0
621,45.0,3,1914,1950,0.0,41.0,864.0,864,0,864,1,5,0,,0.0,0.0,0,0
622,90.0,6,1974,1997,0.0,956.0,1522.0,1548,1066,2614,2,9,1,1974.0,2.0,624.0,38,243
623,71.0,5,1977,1977,153.0,560.0,980.0,980,0,980,1,6,0,1986.0,2.0,484.0,192,0
624,,6,2000,2000,513.0,420.0,756.0,756,756,1512,2,4,1,2000.0,2.0,440.0,0,32
625,80.0,6,1972,1972,288.0,247.0,732.0,1012,778,1790,1,8,1,1972.0,2.0,484.0,148,0
626,87.0,6,1962,1962,261.0,0.0,1116.0,1116,0,1116,1,5,0,1962.0,2.0,440.0,0,0
627,,5,1960,1978,0.0,0.0,978.0,1422,0,1422,1,6,1,1960.0,1.0,286.0,0,0
628,80.0,6,1955,1972,164.0,674.0,1156.0,1520,0,1520,1,7,2,1955.0,1.0,364.0,0,0
629,70.0,5,1969,1969,192.0,650.0,1040.0,1040,1040,2080,1,9,2,1969.0,2.0,504.0,335,0
630,82.0,6,1964,1964,259.0,624.0,1248.0,1350,0,1350,1,6,0,1964.0,2.0,520.0,176,0
631,50.0,5,1880,1991,0.0,0.0,636.0,1089,661,1750,1,8,0,1937.0,1.0,240.0,0,0
632,34.0,8,2006,2006,108.0,24.0,1554.0,1554,0,1554,2,6,1,2006.0,2.0,627.0,156,73
633,85.0,7,1977,1977,209.0,822.0,1386.0,1411,0,1411,2,6,1,1977.0,2.0,544.0,192,0
634,80.0,5,1954,2005,0.0,480.0,1056.0,1056,0,1056,1,6,0,1954.0,1.0,260.0,390,0
635,64.0,6,1980,1980,0.0,1056.0,1056.0,1056,0,1056,0,4,0,1980.0,2.0,576.0,264,56
636,60.0,6,1914,1995,0.0,256.0,1440.0,1440,1440,3395,2,14,0,,0.0,0.0,0,110
637,51.0,2,1936,1950,0.0,0.0,264.0,800,0,800,1,4,1,,0.0,0.0,0,0
638,50.0,5,1954,1954,0.0,0.0,811.0,811,576,1387,2,7,0,1954.0,1.0,256.0,0,0
639,67.0,5,1910,1950,0.0,0.0,796.0,796,0,796,1,4,0,,0.0,0.0,328,0
640,53.0,8,2006,2006,0.0,1154.0,1520.0,1567,0,1567,2,7,1,2006.0,3.0,648.0,312,0
641,62.0,8,2003,2004,472.0,1218.0,1518.0,1518,0,1518,1,6,1,2003.0,2.0,588.0,185,140
642,,7,2001,2001,0.0,738.0,1057.0,1057,872,1929,2,7,1,2001.0,2.0,650.0,0,235
643,75.0,8,1972,1995,0.0,1410.0,1952.0,2000,704,2704,2,9,3,1972.0,2.0,538.0,269,111
644,80.0,5,1969,1969,263.0,493.0,780.0,780,840,1620,2,7,0,1969.0,2.0,462.0,208,0
645,85.0,9,2009,2009,162.0,1121.0,1766.0,1766,0,1766,2,7,1,2009.0,3.0,478.0,195,130
646,,6,1971,1971,0.0,282.0,981.0,981,0,981,1,5,0,1979.0,2.0,576.0,0,312
647,60.0,5,1950,1950,0.0,0.0,0.0,1048,0,1048,1,7,0,1950.0,2.0,420.0,0,27
648,85.0,6,1953,1953,216.0,500.0,1094.0,1094,0,1094,1,5,2,1953.0,2.0,495.0,0,0
649,70.0,6,1966,1966,351.0,0.0,756.0,1051,788,1839,1,7,1,1966.0,2.0,442.0,0,124
650,21.0,4,1970,1970,0.0,131.0,630.0,630,0,630,1,3,0,,0.0,0.0,0,0
651,65.0,7,2007,2007,,0.0,813.0,822,843,1665,2,7,0,2007.0,2.0,562.0,0,0
652,60.0,4,1940,1950,0.0,0.0,755.0,755,755,1510,1,7,1,1940.0,1.0,296.0,120,0
653,70.0,7,1996,1996,0.0,0.0,880.0,909,807,1716,2,7,1,1996.0,2.0,512.0,0,120
654,60.0,6,1906,1995,0.0,0.0,756.0,756,713,1469,1,7,0,1906.0,1.0,216.0,57,0
655,91.0,8,1995,1995,660.0,1696.0,2109.0,2113,0,2113,2,7,1,1995.0,3.0,839.0,236,46
656,21.0,6,1971,1971,381.0,0.0,525.0,525,567,1092,1,6,0,1971.0,1.0,264.0,0,0
657,72.0,5,1959,2006,54.0,806.0,1053.0,1053,0,1053,1,5,0,1959.0,1.0,312.0,0,0
658,60.0,7,1931,2000,0.0,0.0,776.0,851,651,1502,1,6,1,1931.0,1.0,270.0,0,0
659,78.0,6,1948,1950,0.0,0.0,912.0,912,546,1458,1,6,1,1948.0,1.0,330.0,192,0
660,75.0,5,1964,1999,0.0,637.0,1486.0,1486,0,1486,1,7,0,1968.0,2.0,480.0,0,0
661,,7,1976,1976,233.0,0.0,793.0,1142,793,1935,2,7,1,1976.0,2.0,550.0,0,113
662,52.0,8,1994,2005,528.0,1361.0,1629.0,1686,762,2448,2,8,1,1994.0,3.0,711.0,517,76
663,120.0,6,1968,1968,216.0,0.0,1392.0,1392,0,1392,1,5,2,1968.0,2.0,576.0,0,0
664,90.0,4,1972,1972,0.0,920.0,1138.0,1181,0,1181,2,6,0,1974.0,2.0,588.0,0,0
665,49.0,8,2005,2006,0.0,1721.0,2077.0,2097,0,2097,1,8,1,2005.0,3.0,1134.0,192,267
666,106.0,8,2000,2000,40.0,0.0,1406.0,1454,482,1936,2,7,1,2000.0,2.0,504.0,188,124
667,,6,1965,1979,113.0,187.0,1021.0,1465,915,2380,2,7,1,1965.0,2.0,596.0,0,265
668,65.0,6,1994,1998,258.0,1138.0,1408.0,1679,0,1679,2,7,1,1994.0,2.0,575.0,224,42
669,,5,1956,1987,0.0,988.0,1188.0,1437,0,1437,1,6,1,1999.0,2.0,576.0,304,0
670,80.0,4,1922,1950,0.0,0.0,700.0,1180,0,1180,1,5,1,1922.0,1.0,252.0,0,0
671,64.0,6,2005,2005,0.0,193.0,738.0,738,738,1476,2,7,0,2005.0,2.0,540.0,100,35
672,54.0,6,1925,1950,0.0,551.0,672.0,697,672,1369,2,6,0,1930.0,1.0,300.0,147,0
673,,6,1977,1977,0.0,767.0,1208.0,1208,0,1208,1,6,1,1977.0,2.0,546.0,198,42
674,110.0,6,1957,2004,106.0,1186.0,1477.0,1839,0,1839,2,7,2,1957.0,2.0,416.0,0,87
675,80.0,6,1965,1965,0.0,892.0,1136.0,1136,0,1136,1,5,1,1965.0,1.0,384.0,426,0
676,24.0,6,1978,1978,0.0,311.0,855.0,855,586,1441,2,7,1,1978.0,2.0,440.0,28,0
677,60.0,4,1900,1950,0.0,0.0,1095.0,1095,679,1774,2,8,0,1920.0,3.0,779.0,0,0
678,52.0,5,1924,2006,0.0,0.0,768.0,792,0,792,1,5,0,1924.0,1.0,240.0,316,0
679,80.0,8,2008,2008,464.0,0.0,2046.0,2046,0,2046,2,7,1,2008.0,3.0,834.0,322,82
680,,5,1961,1961,57.0,827.0,988.0,988,0,988,1,5,0,1963.0,2.0,572.0,0,0
681,50.0,6,1980,1980,0.0,543.0,923.0,923,0,923,2,5,1,1980.0,1.0,264.0,80,0
682,55.0,5,1932,2000,0.0,182.0,793.0,848,672,1520,1,6,0,1968.0,1.0,281.0,0,0
683,,6,1996,1997,0.0,1003.0,1291.0,1291,0,1291,1,6,1,1996.0,2.0,431.0,307,0
684,90.0,9,2002,2002,215.0,1059.0,1626.0,1668,0,1668,2,7,1,2002.0,3.0,702.0,257,45
685,58.0,7,1998,1998,30.0,0.0,1195.0,1195,644,1839,2,7,0,1998.0,2.0,486.0,0,81
686,,7,1984,1984,0.0,828.0,1190.0,1190,900,2090,2,6,1,1984.0,2.0,577.0,219,0
687,84.0,7,2007,2007,0.0,0.0,874.0,874,887,1761,3,7,0,2007.0,2.0,578.0,144,105
688,,7,2004,2004,0.0,239.0,551.0,551,551,1102,2,4,0,2004.0,2.0,480.0,0,60
689,60.0,8,2007,2007,0.0,945.0,1419.0,1419,0,1419,2,7,1,2007.0,2.0,567.0,140,0
690,61.0,6,2005,2006,256.0,20.0,1362.0,1362,0,1362,2,6,1,2005.0,2.0,460.0,192,28
691,,6,2004,2004,147.0,697.0,848.0,848,0,848,1,3,1,2004.0,2.0,420.0,149,0
692,104.0,10,1994,1995,1170.0,1455.0,2444.0,2444,1872,4316,3,10,2,1994.0,3.0,832.0,382,50
693,42.0,7,1989,1990,293.0,965.0,1210.0,1238,1281,2519,2,9,2,1989.0,2.0,628.0,320,27
694,60.0,5,1921,1968,0.0,0.0,1073.0,1073,0,1073,1,4,0,1968.0,1.0,326.0,0,0
695,51.0,5,1936,1950,0.0,0.0,927.0,1067,472,1539,1,5,0,1995.0,2.0,576.0,112,0
696,54.0,6,1987,1987,72.0,980.0,1112.0,1137,0,1137,2,5,1,1987.0,2.0,551.0,125,0
697,50.0,5,1921,1950,0.0,616.0,616.0,616,0,616,1,4,0,1921.0,1.0,205.0,0,0
698,57.0,5,1952,1952,0.0,210.0,980.0,1148,0,1148,1,6,0,1952.0,1.0,308.0,0,0
699,65.0,5,1965,2009,0.0,553.0,894.0,894,0,894,1,5,1,1973.0,1.0,336.0,416,144
700,59.0,7,2004,2004,0.0,16.0,1391.0,1391,0,1391,2,5,0,2004.0,2.0,530.0,156,158
701,85.0,8,2002,2002,630.0,1274.0,1800.0,1800,0,1800,2,7,1,2002.0,3.0,765.0,270,78
702,80.0,7,1969,1969,168.0,0.0,1164.0,1164,0,1164,1,6,0,1969.0,2.0,528.0,0,0
703,82.0,8,2006,2006,466.0,0.0,1234.0,1264,1312,2576,2,10,1,2006.0,3.0,666.0,324,100
704,76.0,5,1900,1996,0.0,0.0,360.0,1032,780,1812,2,8,1,1999.0,2.0,672.0,344,0
705,70.0,7,2004,2005,109.0,712.0,1473.0,1484,0,1484,2,7,0,2004.0,2.0,606.0,0,35
706,70.0,4,1930,1950,0.0,0.0,0.0,372,720,1092,2,7,0,,0.0,0.0,0,0
707,,7,1971,2002,351.0,1219.0,1643.0,1824,0,1824,2,5,2,1971.0,2.0,739.0,380,48
708,48.0,8,2006,2006,176.0,863.0,1324.0,1324,0,1324,2,6,1,2006.0,2.0,550.0,192,38
709,65.0,7,2007,2007,0.0,0.0,728.0,728,728,1456,2,8,1,2007.0,2.0,400.0,100,24
710,,5,1966,1966,41.0,0.0,876.0,904,0,904,1,6,0,1966.0,1.0,408.0,0,0
711,56.0,3,1935,2003,0.0,0.0,270.0,729,0,729,1,5,0,,0.0,0.0,0,0
712,66.0,4,1900,1950,0.0,0.0,859.0,859,319,1178,1,7,0,1964.0,1.0,384.0,68,0
713,40.0,8,1988,1989,0.0,767.0,1228.0,1228,0,1228,2,5,1,1988.0,2.0,472.0,168,120
714,60.0,4,1970,1970,160.0,789.0,960.0,960,0,960,1,6,0,1970.0,2.0,576.0,0,288
715,,6,1976,2005,289.0,533.0,725.0,725,754,1479,2,6,0,1976.0,2.0,475.0,0,44
716,78.0,6,1974,1974,174.0,0.0,1064.0,1350,0,1350,2,7,1,1974.0,2.0,478.0,0,0
717,60.0,7,1890,1998,0.0,0.0,718.0,1576,978,2554,1,8,0,1996.0,2.0,704.0,0,48
718,80.0,5,1973,2000,0.0,1084.0,1176.0,1178,0,1178,1,5,1,1973.0,2.0,439.0,224,0
719,96.0,7,1993,1994,651.0,1173.0,1311.0,1325,1093,2418,2,9,1,1993.0,3.0,983.0,250,154
720,69.0,5,1969,1969,0.0,523.0,971.0,971,0,971,1,5,1,1969.0,1.0,300.0,0,0
721,,8,1985,1985,0.0,1148.0,1742.0,1742,0,1742,2,5,1,1985.0,2.0,564.0,114,28
722,,6,2004,2004,169.0,662.0,848.0,848,0,848,1,3,0,2004.0,2.0,420.0,160,0
723,70.0,4,1970,1970,0.0,191.0,864.0,864,0,864,1,5,0,1994.0,2.0,463.0,0,0
724,60.0,4,1954,1972,0.0,0.0,941.0,997,473,1470,2,7,0,1958.0,1.0,548.0,0,0
725,86.0,9,2007,2008,340.0,1234.0,1698.0,1698,0,1698,2,8,1,2007.0,3.0,768.0,327,64
726,60.0,4,1970,1970,0.0,375.0,864.0,864,0,864,1,5,0,1989.0,2.0,660.0,96,0
727,,6,1988,2007,260.0,808.0,880.0,1680,0,1680,2,5,1,1988.0,2.0,540.0,292,44
728,64.0,7,2007,2007,82.0,724.0,1232.0,1232,0,1232,2,6,0,2007.0,2.0,632.0,132,0
729,85.0,5,1958,1958,95.0,0.0,1584.0,1776,0,1776,2,9,0,1968.0,3.0,888.0,0,25
730,52.0,4,1925,1950,0.0,152.0,780.0,848,0,1208,1,5,0,1962.0,2.0,539.0,0,23
731,39.0,8,1995,1996,0.0,1180.0,1595.0,1616,0,1616,2,5,1,1995.0,2.0,608.0,237,152
732,73.0,7,2003,2003,442.0,786.0,868.0,1146,0,1146,2,6,1,2003.0,2.0,438.0,160,22
733,75.0,7,1998,1999,202.0,252.0,1153.0,1153,878,2031,2,8,1,1998.0,2.0,541.0,192,84
734,80.0,5,1961,1983,0.0,594.0,864.0,1144,0,1144,1,6,1,1961.0,1.0,264.0,165,0
735,,5,1968,1968,0.0,0.0,948.0,948,0,948,1,6,0,1968.0,1.0,300.0,147,0
736,60.0,7,1914,1970,0.0,390.0,880.0,880,888,1768,1,6,2,1914.0,2.0,320.0,0,341
737,60.0,3,1950,1950,0.0,0.0,0.0,1040,0,1040,2,6,0,1949.0,2.0,400.0,0,0
738,72.0,8,2005,2005,0.0,0.0,893.0,901,900,1801,2,8,1,2005.0,3.0,800.0,0,116
739,60.0,5,1987,1988,0.0,1200.0,1200.0,1200,0,1200,3,5,0,,0.0,0.0,120,0
740,65.0,7,2004,2004,0.0,0.0,864.0,864,864,1728,2,7,0,2004.0,2.0,572.0,187,56
741,60.0,5,1910,2002,0.0,0.0,264.0,768,664,1432,2,7,0,1910.0,2.0,360.0,270,0
742,65.0,6,1961,1996,0.0,832.0,912.0,912,0,912,1,5,0,1962.0,1.0,288.0,168,0
743,65.0,7,2000,2001,108.0,0.0,1349.0,1349,0,1349,2,6,0,2000.0,2.0,539.0,120,55
744,70.0,5,1963,1999,0.0,444.0,520.0,1464,0,1464,2,6,1,1997.0,2.0,480.0,302,0
745,41.0,8,1993,1993,0.0,733.0,1337.0,1337,0,1337,2,5,1,1993.0,2.0,462.0,96,0
746,,8,1976,1996,289.0,575.0,1142.0,1175,1540,2715,3,11,2,1994.0,2.0,831.0,0,204
747,,7,2000,2000,0.0,300.0,952.0,980,1276,2256,2,8,1,2000.0,2.0,554.0,224,54
748,65.0,7,1880,2003,0.0,0.0,1240.0,1320,1320,2640,1,8,1,1950.0,4.0,864.0,181,0
749,59.0,7,1996,1996,338.0,919.0,1720.0,1720,0,1720,2,7,1,1996.0,2.0,527.0,240,56
750,50.0,4,1945,1950,0.0,0.0,0.0,1088,441,1529,2,9,0,1945.0,1.0,240.0,92,0
751,55.0,4,1910,2004,0.0,0.0,576.0,792,348,1140,1,7,0,,0.0,0.0,0,160
752,,7,2003,2003,0.0,0.0,660.0,660,660,1320,2,6,0,2003.0,2.0,400.0,0,48
753,79.0,6,1997,1997,0.0,1200.0,1479.0,1494,0,1494,2,6,0,1997.0,2.0,576.0,168,27
754,80.0,8,2005,2005,178.0,0.0,1030.0,1038,1060,2098,2,8,1,2005.0,3.0,878.0,192,52
755,61.0,6,1969,2005,0.0,439.0,1026.0,1026,0,1026,1,5,0,1969.0,2.0,440.0,171,48
756,34.0,6,1999,1999,894.0,381.0,729.0,742,729,1471,2,6,0,1999.0,2.0,440.0,0,24
757,68.0,8,2007,2007,0.0,20.0,866.0,866,902,1768,2,7,0,2007.0,2.0,578.0,144,105
758,,6,1978,1978,328.0,438.0,672.0,672,714,1386,2,6,1,1978.0,2.0,440.0,335,0
759,24.0,7,1999,1999,360.0,549.0,744.0,757,744,1501,2,6,0,1999.0,2.0,440.0,0,0
760,65.0,8,1995,1995,513.0,56.0,1318.0,1328,1203,2531,2,9,1,1995.0,3.0,752.0,222,98
761,70.0,6,1959,1959,0.0,612.0,864.0,864,0,864,1,5,0,2008.0,1.0,300.0,0,0
762,60.0,5,1924,1950,0.0,405.0,1145.0,1301,0,1301,1,5,0,1965.0,2.0,440.0,0,0
763,72.0,7,2009,2009,0.0,24.0,756.0,764,783,1547,2,7,0,2009.0,2.0,614.0,169,45
764,82.0,8,1999,1999,673.0,1163.0,1252.0,1268,1097,2365,2,8,1,1999.0,3.0,856.0,0,128
765,30.0,8,1995,1996,0.0,437.0,1494.0,1494,0,1494,1,6,1,1995.0,2.0,481.0,0,30
766,75.0,9,2008,2008,284.0,0.0,1498.0,1506,0,1506,2,6,1,2008.0,2.0,592.0,0,174
767,80.0,7,1988,1988,42.0,394.0,980.0,980,734,1714,2,7,1,1988.0,2.0,496.0,228,66
768,75.0,6,1940,1985,0.0,660.0,983.0,983,767,1750,2,7,0,1989.0,1.0,423.0,245,0
769,70.0,7,2004,2005,0.0,24.0,1860.0,1836,0,1836,2,8,1,2004.0,2.0,484.0,120,33
770,47.0,8,2003,2003,603.0,1416.0,1650.0,1690,1589,3279,3,12,1,2003.0,3.0,841.0,503,36
771,,5,1982,1982,0.0,685.0,858.0,858,0,858,1,5,0,1983.0,2.0,576.0,120,0
772,67.0,4,1951,1951,0.0,836.0,836.0,1220,0,1220,1,6,0,1951.0,2.0,396.0,0,0
773,94.0,6,1976,1976,0.0,422.0,1029.0,1117,0,1117,1,6,1,1976.0,2.0,672.0,144,0
774,70.0,5,1958,1958,1.0,456.0,912.0,912,0,912,1,5,0,1958.0,1.0,275.0,0,0
775,110.0,8,2006,2006,375.0,0.0,1935.0,1973,0,1973,2,9,1,2006.0,3.0,895.0,315,45
776,32.0,6,1998,1998,320.0,866.0,1204.0,1204,0,1204,2,5,0,1998.0,2.0,412.0,0,247
777,86.0,7,2005,2006,240.0,20.0,1614.0,1614,0,1614,2,7,0,2005.0,3.0,865.0,144,59
778,100.0,5,1974,1974,0.0,762.0,864.0,894,0,894,1,5,1,1974.0,2.0,440.0,241,0
779,60.0,5,1977,1977,320.0,0.0,0.0,2020,0,2020,2,10,2,1977.0,2.0,630.0,0,0
780,78.0,6,1977,1977,90.0,975.0,975.0,1004,0,1004,1,4,0,1977.0,2.0,504.0,0,0
781,63.0,7,1995,1996,38.0,0.0,1237.0,1253,0,1253,2,6,1,1995.0,2.0,402.0,220,21
782,65.0,6,1992,1992,0.0,387.0,761.0,810,793,1603,2,7,0,1992.0,2.0,484.0,0,124
783,67.0,7,2001,2002,0.0,0.0,1413.0,1430,0,1430,2,6,0,2001.0,2.0,605.0,0,33
784,,5,1978,1978,104.0,1097.0,1097.0,1110,0,1110,1,4,1,1978.0,2.0,602.0,303,30
785,35.0,6,1914,2001,0.0,0.0,742.0,742,742,1484,2,9,1,,0.0,0.0,0,291
786,,6,1967,1967,0.0,251.0,1372.0,1342,0,1342,2,7,1,1967.0,2.0,457.0,0,0
787,60.0,5,1915,1950,0.0,686.0,686.0,966,686,1652,2,7,0,1961.0,1.0,416.0,0,0
788,76.0,7,2004,2004,0.0,656.0,956.0,956,1128,2084,2,8,0,2004.0,2.0,618.0,0,45
789,50.0,4,1954,2000,0.0,0.0,901.0,901,0,901,1,4,0,1954.0,1.0,281.0,0,0
790,,6,1966,2007,157.0,568.0,832.0,976,1111,2087,2,9,0,1966.0,2.0,444.0,133,168
791,43.0,7,2005,2006,11.0,16.0,1145.0,1145,0,1145,2,5,1,2005.0,2.0,397.0,100,16
792,,6,1976,1976,0.0,539.0,1029.0,1062,0,1062,1,5,2,1976.0,2.0,539.0,120,0
793,92.0,7,1996,1997,0.0,862.0,1117.0,1127,886,2013,2,8,1,1997.0,2.0,455.0,180,130
794,76.0,8,2007,2007,140.0,0.0,1496.0,1496,0,1496,2,7,0,2007.0,2.0,474.0,168,130
795,,7,1994,1996,0.0,0.0,712.0,1086,809,1895,2,7,1,1994.0,2.0,409.0,143,46
796,70.0,6,1980,1981,130.0,0.0,650.0,888,676,1564,2,7,1,1980.0,2.0,476.0,0,50
797,71.0,6,1977,1977,148.0,0.0,660.0,1285,0,1285,1,7,1,1977.0,2.0,528.0,138,0
798,57.0,5,1953,1953,0.0,570.0,773.0,773,0,773,1,4,0,1953.0,1.0,240.0,0,0
799,104.0,9,2008,2009,860.0,0.0,1926.0,1966,1174,3140,3,11,2,2009.0,3.0,820.0,144,78
800,60.0,5,1937,1950,252.0,569.0,731.0,981,787,1768,1,7,2,1939.0,1.0,240.0,0,0
801,79.0,6,1997,1997,0.0,462.0,616.0,616,1072,1688,2,8,0,1997.0,2.0,603.0,403,114
802,40.0,4,1916,1990,0.0,197.0,1196.0,1196,0,1196,1,5,0,1957.0,2.0,440.0,0,0
803,63.0,7,2005,2005,0.0,648.0,728.0,728,728,1456,2,7,1,2005.0,2.0,410.0,36,18
804,107.0,9,2008,2009,424.0,0.0,1734.0,1734,1088,2822,3,12,1,2009.0,3.0,1020.0,52,170
805,75.0,5,1954,1954,0.0,812.0,936.0,1128,0,1128,1,5,0,1954.0,1.0,286.0,0,0
806,91.0,7,2008,2008,256.0,0.0,1417.0,1428,0,1428,2,6,0,2008.0,2.0,554.0,0,60
807,75.0,5,1967,1967,0.0,400.0,980.0,980,0,980,2,6,0,1967.0,1.0,384.0,68,0
808,144.0,5,1923,2004,0.0,1309.0,1324.0,1072,504,1576,1,6,1,1923.0,2.0,528.0,0,312
809,85.0,5,1966,1966,1047.0,516.0,1024.0,1086,0,1086,1,6,1,1966.0,2.0,484.0,0,0
810,90.0,5,1898,1965,0.0,0.0,849.0,1075,1063,2138,2,11,0,1910.0,2.0,360.0,40,156
811,78.0,6,1974,1999,99.0,663.0,1040.0,1309,0,1309,1,5,1,1974.0,2.0,484.0,265,0
812,,6,2004,2004,169.0,662.0,848.0,848,0,848,1,4,1,2004.0,2.0,420.0,140,0
813,66.0,5,1952,1952,0.0,0.0,540.0,1044,0,1044,1,4,0,1952.0,2.0,504.0,0,0
814,75.0,6,1958,1958,243.0,608.0,1442.0,1442,0,1442,1,7,0,1958.0,1.0,301.0,0,0
815,45.0,5,1918,1950,0.0,0.0,686.0,686,564,1250,1,7,0,1955.0,1.0,280.0,207,0
816,48.0,7,1998,1998,442.0,0.0,1649.0,1661,0,1661,2,6,0,1998.0,2.0,598.0,0,34
817,,5,1954,1954,0.0,486.0,1008.0,1008,0,1008,1,4,1,1954.0,1.0,275.0,0,0
818,,8,2002,2002,148.0,1218.0,1568.0,1689,0,1689,2,7,2,2002.0,3.0,857.0,150,59
819,80.0,6,1971,1971,80.0,504.0,1010.0,1052,0,1052,1,6,0,1971.0,2.0,440.0,0,0
820,44.0,7,2009,2010,128.0,733.0,1358.0,1358,0,1358,2,6,1,2010.0,2.0,484.0,192,35
821,72.0,7,2003,2003,0.0,0.0,798.0,798,842,1640,2,6,0,2003.0,2.0,595.0,0,45
822,60.0,4,1953,1953,0.0,0.0,936.0,936,0,936,1,4,0,1974.0,2.0,576.0,0,32
823,,7,2003,2003,0.0,0.0,847.0,847,886,1733,2,7,1,2003.0,2.0,433.0,100,48
824,60.0,6,1940,1950,0.0,0.0,778.0,944,545,1489,2,7,1,1940.0,1.0,240.0,335,0
825,81.0,8,2006,2006,0.0,0.0,1489.0,1489,0,1489,2,7,1,2006.0,2.0,776.0,0,140
826,114.0,10,2007,2008,816.0,1636.0,2078.0,2084,0,2084,2,7,1,2007.0,3.0,1220.0,188,45
827,50.0,5,1924,1950,0.0,784.0,784.0,784,0,784,1,5,0,,0.0,0.0,0,0
828,65.0,7,2001,2001,0.0,20.0,1454.0,1434,0,1434,2,6,1,2001.0,2.0,527.0,290,39
829,,5,1967,1967,0.0,249.0,1013.0,1160,966,2126,2,7,0,1967.0,2.0,538.0,486,0
830,24.0,7,2005,2005,0.0,0.0,600.0,520,623,1223,2,4,0,2005.0,2.0,480.0,0,166
831,80.0,6,1957,1957,387.0,1040.0,1392.0,1392,0,1392,1,6,2,1957.0,2.0,458.0,0,0
832,30.0,7,2005,2005,0.0,0.0,600.0,520,600,1200,2,4,0,2005.0,2.0,480.0,0,166
833,44.0,7,2003,2003,223.0,483.0,941.0,941,888,1829,2,7,1,2003.0,2.0,613.0,192,39
834,100.0,6,1964,1964,180.0,196.0,1516.0,1516,0,1516,1,6,0,1964.0,2.0,472.0,0,0
835,75.0,5,1961,1961,136.0,572.0,1144.0,1144,0,1144,1,6,0,1961.0,2.0,456.0,0,0
836,60.0,4,1950,1995,0.0,442.0,1067.0,1067,0,1067,2,4,0,1996.0,2.0,436.0,290,0
837,90.0,5,1948,1973,0.0,338.0,1559.0,1559,0,1559,1,5,0,1948.0,2.0,812.0,0,116
838,21.0,6,1973,1973,158.0,330.0,483.0,483,504,987,1,5,0,1973.0,1.0,264.0,0,0
839,75.0,5,1995,2006,0.0,0.0,1099.0,1099,0,1099,1,6,0,1999.0,1.0,352.0,278,0
840,70.0,5,1946,1995,0.0,352.0,768.0,768,432,1200,1,6,0,1946.0,1.0,240.0,0,0
841,,6,1925,1950,0.0,156.0,672.0,810,672,1482,2,7,0,1934.0,1.0,400.0,0,0
842,60.0,5,1904,2002,0.0,0.0,650.0,958,581,1539,2,8,1,1983.0,2.0,686.0,70,78
843,82.0,6,1966,1966,183.0,312.0,1127.0,1165,0,1165,1,6,0,1966.0,2.0,490.0,0,129
844,80.0,5,1961,1961,0.0,0.0,1800.0,1800,0,1800,2,10,0,,0.0,0.0,0,0
845,100.0,5,1915,1950,0.0,0.0,876.0,876,540,1416,1,7,1,1949.0,3.0,720.0,418,0
846,,5,1975,1981,0.0,1390.0,1390.0,1701,0,1701,2,6,2,1975.0,2.0,611.0,0,0
847,75.0,7,1993,1993,137.0,513.0,740.0,1006,769,1775,2,7,1,1993.0,2.0,425.0,234,72
848,36.0,5,1972,1972,0.0,460.0,864.0,864,0,864,1,5,1,1972.0,1.0,338.0,0,0
849,75.0,6,1908,1997,0.0,0.0,907.0,1307,1051,2358,3,10,1,1908.0,2.0,360.0,486,40
850,80.0,6,1976,1994,360.0,0.0,528.0,1094,761,1855,2,7,1,1976.0,2.0,512.0,113,100
