Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
244,75.0,6,1980,1980,0.0,0.0,626.0,626,591,1217,1,6,1,1980.0,1.0,288.0,0,28
245,,7,1994,2002,0.0,695.0,948.0,1222,888,2110,2,8,2,1994.0,2.0,463.0,0,130
246,80.0,7,1988,1988,102.0,929.0,1845.0,1872,0,1872,2,6,1,1988.0,2.0,604.0,197,39
247,69.0,6,1910,1950,0.0,0.0,1020.0,908,1020,1928,2,9,0,1910.0,1.0,440.0,0,60
248,75.0,6,1954,1954,0.0,0.0,1367.0,1375,0,1375,1,5,1,1954.0,2.0,451.0,0,30
249,72.0,7,2003,2003,101.0,0.0,840.0,840,828,1668,2,8,0,2003.0,2.0,500.0,144,68
250,,6,1958,2006,472.0,697.0,1444.0,1444,700,2144,2,7,2,1958.0,2.0,389.0,0,98
251,55.0,3,1940,1966,0.0,0.0,728.0,1306,0,1306,1,6,0,,0.0,0.0,263,0
252,44.0,8,2006,2007,481.0,1573.0,1573.0,1625,0,1625,2,5,1,2006.0,2.0,538.0,123,0
253,65.0,6,2004,2004,0.0,0.0,798.0,798,842,1640,2,6,0,2004.0,2.0,520.0,138,45
254,85.0,6,1964,1991,108.0,270.0,1302.0,1302,0,1302,2,7,0,1964.0,1.0,309.0,333,0
255,70.0,5,1957,1957,0.0,922.0,1314.0,1314,0,1314,1,5,0,1957.0,1.0,294.0,250,0
256,66.0,7,1999,1999,302.0,0.0,975.0,1005,1286,2291,2,8,1,1999.0,2.0,429.0,192,0
257,64.0,6,2003,2003,0.0,503.0,864.0,864,864,1728,2,7,0,2003.0,2.0,673.0,216,56
258,68.0,7,2006,2006,180.0,1334.0,1604.0,1604,0,1604,2,8,1,2006.0,2.0,660.0,123,110
259,80.0,7,2001,2001,172.0,361.0,963.0,963,829,1792,2,7,1,2001.0,2.0,564.0,0,96
260,70.0,5,1956,1956,0.0,0.0,0.0,882,0,882,1,4,0,1956.0,1.0,308.0,0,45
261,120.0,6,1962,1962,399.0,672.0,1362.0,1382,0,1382,1,6,1,1991.0,2.0,884.0,0,0
262,69.0,8,2007,2007,270.0,0.0,1482.0,1482,1092,2574,2,10,1,2007.0,3.0,868.0,0,148
263,88.0,6,1977,1995,46.0,506.0,506.0,1212,0,1212,1,6,1,1978.0,2.0,492.0,292,12
264,50.0,5,1929,2001,0.0,234.0,926.0,926,0,1316,1,6,0,1974.0,2.0,484.0,0,0
265,30.0,5,1925,2004,0.0,0.0,680.0,764,0,764,1,4,0,1965.0,2.0,504.0,0,0
266,78.0,6,1981,1981,210.0,588.0,1422.0,1422,0,1422,2,7,1,1981.0,2.0,576.0,276,0
267,70.0,6,1997,1997,0.0,714.0,802.0,802,709,1511,2,8,1,1997.0,2.0,413.0,95,75
268,60.0,5,1939,1997,0.0,378.0,720.0,1052,720,2192,2,8,1,1939.0,1.0,240.0,262,24
269,71.0,5,1940,1955,0.0,403.0,740.0,778,0,778,1,4,1,1966.0,1.0,924.0,0,25
270,,6,1976,1976,174.0,751.0,1143.0,1113,0,1113,1,6,1,1987.0,1.0,504.0,370,30
271,84.0,8,2006,2006,0.0,0.0,1095.0,1095,844,1939,2,8,1,2006.0,3.0,1053.0,192,51
272,73.0,7,1954,2005,0.0,226.0,1385.0,1363,0,1363,1,5,2,1954.0,2.0,439.0,81,0
273,92.0,8,1999,2007,348.0,524.0,1152.0,1164,1106,2270,2,9,1,1999.0,3.0,671.0,132,57
274,80.0,6,1958,1988,183.0,620.0,1240.0,1632,0,1632,2,6,1,1958.0,1.0,338.0,289,0
275,76.0,5,1982,1982,0.0,546.0,816.0,816,0,816,1,5,0,1982.0,1.0,264.0,168,0
276,55.0,7,1925,2007,0.0,0.0,952.0,952,596,1548,2,5,0,1978.0,2.0,672.0,74,0
277,129.0,7,2003,2003,0.0,0.0,1560.0,1560,0,1560,2,7,0,2003.0,2.0,573.0,100,150
278,140.0,4,1951,1951,0.0,120.0,864.0,864,0,864,1,4,0,1951.0,2.0,400.0,0,0
279,107.0,9,2006,2007,315.0,0.0,2121.0,2121,0,2121,2,8,1,2007.0,3.0,732.0,124,98
280,83.0,7,1977,1977,299.0,392.0,1160.0,1156,866,2022,2,8,1,1977.0,2.0,505.0,288,117
281,82.0,7,1989,1989,340.0,421.0,807.0,1175,807,1982,2,7,1,1989.0,2.0,575.0,0,84
282,60.0,6,2006,2006,68.0,905.0,1262.0,1262,0,1262,2,5,0,2006.0,2.0,572.0,0,120
283,34.0,7,2007,2008,166.0,904.0,1314.0,1314,0,1314,2,6,1,2008.0,2.0,626.0,172,62
284,74.0,8,2008,2009,72.0,0.0,1468.0,1468,0,1468,2,6,1,2008.0,3.0,898.0,210,150
285,50.0,6,1992,1992,0.0,430.0,1575.0,1575,0,1575,2,5,0,1992.0,2.0,529.0,0,0
286,35.0,7,2006,2007,0.0,0.0,625.0,625,625,1250,2,5,0,2006.0,2.0,528.0,0,54
287,77.0,6,1962,1981,0.0,600.0,912.0,1085,649,1734,1,7,1,1962.0,2.0,440.0,0,0
288,,4,1971,1971,0.0,614.0,858.0,858,0,858,1,5,0,,0.0,0.0,0,0
289,,5,1967,1967,31.0,450.0,882.0,900,0,900,1,5,0,1970.0,1.0,280.0,0,0
290,60.0,6,1915,2003,0.0,0.0,698.0,698,698,1396,1,7,0,2003.0,1.0,384.0,0,0
291,120.0,8,2006,2006,0.0,0.0,1079.0,1079,840,1919,2,8,1,2006.0,2.0,685.0,0,51
292,55.0,5,1912,2000,0.0,210.0,780.0,936,780,1716,2,9,0,,0.0,0.0,0,184
293,60.0,5,1949,2008,0.0,292.0,768.0,1148,568,1716,1,8,1,1949.0,1.0,281.0,0,0
294,,7,1977,1994,34.0,795.0,795.0,1468,795,2263,2,9,1,1977.0,2.0,539.0,0,250
295,80.0,6,1953,1953,238.0,1285.0,1416.0,1644,0,1644,1,7,2,1953.0,2.0,418.0,110,0
296,37.0,6,1984,1984,0.0,819.0,1003.0,1003,0,1003,1,6,0,1984.0,2.0,588.0,120,0
297,75.0,5,1950,1950,0.0,420.0,910.0,910,648,1558,1,6,0,1950.0,1.0,282.0,289,0
298,66.0,7,1997,1998,1600.0,649.0,975.0,975,975,1950,2,7,1,1997.0,2.0,576.0,0,10
299,90.0,6,1968,1968,365.0,384.0,702.0,1041,702,1743,1,7,1,1968.0,2.0,539.0,224,0
300,80.0,6,1950,2004,0.0,0.0,1092.0,1152,0,1152,1,6,1,1950.0,1.0,300.0,0,36
301,90.0,5,1953,1953,56.0,841.0,1165.0,1336,0,1336,1,5,2,1953.0,1.0,375.0,0,0
302,66.0,8,1998,1999,0.0,281.0,1028.0,1210,1242,2452,2,9,1,1998.0,2.0,683.0,208,50
303,118.0,7,2001,2002,150.0,0.0,1541.0,1541,0,1541,2,6,1,2001.0,3.0,843.0,468,81
304,70.0,5,1972,1972,0.0,894.0,894.0,894,0,894,1,5,0,1975.0,2.0,552.0,256,0
305,87.0,7,1880,2002,0.0,0.0,1470.0,1675,1818,3493,3,10,1,2003.0,3.0,870.0,302,0
306,80.0,8,2004,2005,246.0,1464.0,2000.0,2000,0,2000,2,8,0,2004.0,3.0,888.0,168,0
307,116.0,7,1990,1991,246.0,700.0,700.0,1122,1121,2243,2,8,1,1990.0,3.0,746.0,127,44
308,,6,1920,1950,0.0,0.0,319.0,1035,371,1406,1,6,0,,0.0,0.0,0,144
309,,4,1940,1950,0.0,262.0,861.0,861,0,861,1,4,0,1961.0,2.0,539.0,158,0
310,90.0,9,2003,2004,0.0,1274.0,1896.0,1944,0,1944,2,8,3,2003.0,3.0,708.0,208,175
311,,6,1993,1994,112.0,518.0,697.0,697,804,1501,2,6,1,1993.0,2.0,420.0,190,63
312,50.0,6,1948,2002,0.0,680.0,972.0,972,0,972,1,5,1,1948.0,1.0,240.0,0,0
313,65.0,5,1939,1950,0.0,507.0,793.0,793,325,1118,1,5,1,1939.0,2.0,410.0,0,0
314,150.0,7,1965,1965,0.0,1236.0,2136.0,2036,0,2036,2,8,2,1965.0,2.0,513.0,0,0
315,60.0,7,1925,1990,0.0,16.0,728.0,832,809,1641,1,6,1,1925.0,2.0,546.0,0,0
316,71.0,7,2004,2005,0.0,425.0,716.0,716,716,1432,2,6,1,2004.0,2.0,432.0,100,51
317,94.0,7,1980,1980,278.0,692.0,845.0,1153,1200,2353,2,10,1,1983.0,2.0,484.0,288,195
318,75.0,8,2006,2006,0.0,0.0,1088.0,1088,871,1959,2,8,1,2006.0,3.0,1025.0,208,46
319,90.0,7,1993,1993,256.0,987.0,1347.0,1372,1274,2646,2,9,1,1993.0,3.0,656.0,340,60
320,,7,1980,1980,225.0,1036.0,1372.0,1472,0,1472,2,6,2,1980.0,2.0,588.0,233,48
321,111.0,9,2006,2006,370.0,0.0,1249.0,1249,1347,2596,3,9,0,2006.0,3.0,840.0,240,154
322,99.0,8,2004,2004,388.0,970.0,1136.0,1136,1332,2468,2,10,1,2004.0,3.0,872.0,184,154
323,86.0,7,1986,1987,172.0,28.0,1502.0,1553,1177,2730,2,8,1,1987.0,2.0,576.0,201,96
324,49.0,3,1955,2005,0.0,256.0,1162.0,1163,0,1163,1,6,0,1955.0,1.0,220.0,142,98
325,96.0,7,1967,2007,300.0,0.0,710.0,1898,1080,2978,2,11,1,1961.0,2.0,564.0,240,0
326,50.0,5,1941,1950,0.0,116.0,720.0,803,0,803,1,5,0,1941.0,2.0,360.0,0,0
327,32.0,8,1993,1993,0.0,1619.0,1719.0,1719,0,1719,1,6,2,1993.0,2.0,473.0,122,30
328,80.0,6,1960,1960,175.0,565.0,1383.0,1383,0,1383,1,7,0,1960.0,1.0,292.0,0,45
329,,6,1916,1994,0.0,0.0,844.0,1445,689,2134,2,10,0,1930.0,2.0,441.0,0,60
330,60.0,5,1920,1950,0.0,0.0,596.0,596,596,1192,1,6,0,1920.0,1.0,189.0,0,0
331,,5,1964,1964,84.0,40.0,1728.0,1728,0,1728,2,10,0,2002.0,1.0,352.0,155,0
332,70.0,5,1958,1992,0.0,846.0,1056.0,1056,0,1056,1,6,0,1958.0,1.0,308.0,0,0
333,85.0,8,2003,2004,296.0,1124.0,3206.0,1629,0,1629,2,7,1,2003.0,3.0,880.0,0,0
334,59.0,7,2004,2004,146.0,720.0,1358.0,1358,0,1358,2,6,1,2004.0,2.0,484.0,192,30
335,59.0,6,1998,1998,0.0,828.0,943.0,943,695,1638,2,7,2,1998.0,2.0,472.0,100,38
336,,5,1965,1965,0.0,1249.0,1499.0,1619,167,1786,2,7,2,1965.0,2.0,529.0,670,0
337,86.0,9,2005,2006,200.0,1249.0,1922.0,1922,0,1922,2,8,1,2005.0,3.0,676.0,178,51
338,70.0,7,2002,2003,113.0,810.0,1536.0,1536,0,1536,2,7,0,2002.0,2.0,532.0,192,74
339,91.0,7,1984,1998,0.0,213.0,1208.0,1621,0,1621,2,8,0,1984.0,2.0,440.0,108,45
340,66.0,6,1958,1998,176.0,585.0,1215.0,1215,0,1215,1,6,0,1958.0,1.0,297.0,0,0
341,85.0,8,2002,2002,0.0,0.0,967.0,993,915,1908,2,9,0,2002.0,2.0,431.0,135,0
342,60.0,4,1950,1950,0.0,0.0,721.0,841,0,841,1,4,0,1950.0,1.0,294.0,250,0
343,,3,1949,1950,340.0,0.0,0.0,1040,0,1040,2,6,0,1949.0,2.0,400.0,0,0
344,63.0,9,2005,2005,616.0,28.0,1684.0,1684,0,1684,2,6,1,2005.0,2.0,564.0,495,72
345,36.0,5,1976,1976,0.0,129.0,536.0,536,576,1112,1,4,0,1976.0,1.0,336.0,182,0
346,65.0,6,1939,1950,0.0,0.0,972.0,972,605,1577,1,6,1,1939.0,1.0,312.0,0,0
347,,6,1960,1998,0.0,498.0,958.0,958,0,958,1,5,0,1960.0,1.0,301.0,0,0
348,,6,1960,1960,30.0,1270.0,1478.0,1478,0,1478,2,6,2,1960.0,2.0,498.0,0,40
349,36.0,7,2003,2004,106.0,573.0,764.0,764,862,1626,2,6,0,2003.0,2.0,474.0,0,27
350,56.0,9,2005,2006,870.0,1410.0,1848.0,1848,880,2728,2,10,2,2006.0,3.0,706.0,0,0
351,68.0,9,2007,2007,362.0,0.0,1869.0,1869,0,1869,2,6,1,2007.0,2.0,617.0,210,54
352,,7,1986,1986,0.0,1082.0,1453.0,1453,0,1453,1,6,1,1986.0,2.0,445.0,0,80
353,60.0,5,1941,1950,0.0,236.0,616.0,616,495,1111,1,5,0,1941.0,1.0,200.0,48,0
354,60.0,6,1928,2003,0.0,0.0,624.0,720,0,720,1,5,0,2005.0,2.0,484.0,106,0
355,60.0,6,1940,2000,0.0,388.0,940.0,1192,403,1595,1,6,2,1940.0,1.0,240.0,0,0
356,105.0,6,1995,1995,0.0,334.0,1200.0,1200,0,1200,2,6,0,1995.0,2.0,521.0,0,26
357,,6,1992,1992,106.0,560.0,1158.0,1167,0,1167,2,6,0,1992.0,2.0,400.0,120,26
358,44.0,5,1976,1976,0.0,874.0,1142.0,1142,0,1142,1,6,1,1976.0,2.0,528.0,536,90
359,92.0,5,1958,1958,120.0,300.0,1062.0,1352,0,1352,1,6,0,1958.0,1.0,288.0,168,0
360,78.0,8,1998,1998,530.0,956.0,1086.0,1086,838,1924,2,7,1,1998.0,2.0,592.0,208,75
361,,6,1978,1978,0.0,773.0,888.0,912,0,912,1,5,1,1978.0,2.0,470.0,0,0
362,,5,1940,1982,0.0,399.0,883.0,988,517,1505,1,8,0,1940.0,1.0,240.0,0,0
363,64.0,7,2003,2003,500.0,0.0,0.0,495,1427,1922,3,7,1,2003.0,2.0,672.0,0,0
364,21.0,6,1972,2007,510.0,162.0,483.0,483,504,987,1,5,0,1972.0,1.0,264.0,250,0
365,,6,1976,1976,120.0,712.0,796.0,790,784,1574,2,6,1,1976.0,2.0,566.0,306,111
366,59.0,5,1920,1997,0.0,456.0,672.0,672,672,1344,1,6,0,1964.0,1.0,468.0,0,128
367,,6,1963,1963,247.0,609.0,1394.0,1394,0,1394,1,6,2,1963.0,2.0,514.0,0,76
368,101.0,6,1962,1962,305.0,371.0,1099.0,1431,0,1431,1,6,1,1962.0,1.0,296.0,64,110
369,78.0,5,1954,1954,200.0,540.0,1268.0,1268,0,1268,1,7,1,1954.0,1.0,244.0,0,98
370,,5,1959,2006,0.0,72.0,1063.0,1287,0,1287,1,7,1,1997.0,2.0,576.0,364,17
371,,6,2000,2000,0.0,0.0,953.0,953,711,1664,2,7,1,2000.0,2.0,460.0,100,40
372,80.0,4,1959,1959,0.0,0.0,0.0,1120,468,1588,2,7,1,1991.0,2.0,680.0,0,59
373,50.0,6,1984,1984,0.0,623.0,744.0,752,0,752,1,4,0,1984.0,1.0,264.0,353,0
374,79.0,5,1953,1953,0.0,428.0,608.0,1319,0,1319,1,5,0,1953.0,1.0,270.0,66,0
375,65.0,7,2003,2004,0.0,0.0,847.0,847,1081,1928,2,8,1,2003.0,2.0,434.0,100,48
376,,1,1922,1950,0.0,350.0,683.0,904,0,904,0,4,0,,0.0,0.0,0,0
377,57.0,5,1996,1996,0.0,298.0,870.0,914,0,914,1,5,0,1998.0,2.0,576.0,0,0
378,102.0,8,2004,2005,0.0,0.0,1580.0,1580,886,2466,3,8,1,2004.0,2.0,610.0,159,214
379,88.0,9,2010,2010,350.0,1445.0,1856.0,1856,0,1856,1,8,1,2010.0,3.0,834.0,113,0
380,60.0,6,2000,2000,16.0,0.0,982.0,1007,793,1800,2,7,1,2000.0,2.0,463.0,100,63
381,50.0,5,1924,1950,0.0,218.0,1026.0,1026,665,1691,2,6,1,1924.0,1.0,308.0,0,0
382,60.0,7,2006,2006,0.0,0.0,1293.0,1301,0,1301,2,5,1,2006.0,2.0,572.0,216,121
383,79.0,7,2006,2006,0.0,0.0,939.0,939,858,1797,2,8,0,2006.0,2.0,639.0,144,53
384,60.0,6,1928,1950,0.0,0.0,784.0,784,0,784,1,5,0,1950.0,2.0,360.0,0,0
385,,6,1992,1992,0.0,985.0,1580.0,1079,874,1953,2,9,2,1992.0,2.0,501.0,216,231
386,43.0,8,2004,2005,16.0,24.0,1256.0,1269,0,1269,2,6,1,2004.0,2.0,430.0,146,20
387,58.0,5,1910,1996,0.0,0.0,658.0,658,526,1184,1,8,0,,0.0,0.0,0,151
388,72.0,6,1976,1976,255.0,631.0,1041.0,1125,0,1125,1,6,1,1977.0,1.0,352.0,296,0
389,93.0,7,1999,2000,125.0,0.0,1468.0,1479,0,1479,2,6,0,1999.0,2.0,577.0,120,25
390,96.0,10,2007,2008,272.0,1280.0,1682.0,1742,590,2332,2,9,1,2008.0,3.0,846.0,196,134
391,50.0,5,1900,1950,0.0,241.0,861.0,961,406,1367,1,7,0,1978.0,1.0,384.0,0,130
392,71.0,6,2001,2002,0.0,690.0,804.0,804,1157,1961,2,7,1,2001.0,2.0,560.0,125,192
393,,5,1959,1959,0.0,0.0,0.0,882,0,882,1,5,0,1959.0,1.0,294.0,0,0
394,,4,1941,1950,0.0,266.0,788.0,788,0,788,1,4,2,,0.0,0.0,0,0
395,60.0,5,1940,1950,0.0,0.0,735.0,735,299,1034,1,5,0,1940.0,1.0,240.0,0,39
396,68.0,5,1956,1956,0.0,739.0,1144.0,1144,0,1144,1,6,0,1956.0,1.0,596.0,44,0
397,60.0,5,1972,1972,0.0,777.0,894.0,894,0,894,1,6,0,1985.0,2.0,600.0,215,0
398,69.0,5,1962,1962,288.0,540.0,864.0,876,936,1812,2,8,1,1962.0,1.0,264.0,0,168
399,60.0,5,1920,1950,0.0,0.0,961.0,1077,0,1077,1,6,0,1920.0,1.0,338.0,0,0
400,65.0,7,2006,2007,100.0,812.0,1092.0,1112,438,1550,2,7,0,2007.0,2.0,438.0,0,168
401,38.0,8,1996,1996,0.0,786.0,1260.0,1288,0,1288,1,4,2,1996.0,2.0,500.0,120,30
402,65.0,7,2005,2005,0.0,24.0,1310.0,1310,0,1310,2,6,1,2005.0,2.0,400.0,0,0
403,60.0,5,1940,1997,0.0,0.0,672.0,672,0,672,1,4,0,1940.0,1.0,240.0,168,0
404,93.0,8,1998,1998,650.0,0.0,1141.0,1165,1098,2263,2,10,1,1998.0,2.0,420.0,144,123
405,,6,1995,1996,0.0,0.0,806.0,806,766,1572,2,7,1,1995.0,2.0,373.0,0,40
406,,4,1976,1993,0.0,1116.0,1281.0,1620,0,1620,2,8,1,1993.0,2.0,490.0,120,78
407,51.0,6,1936,1950,0.0,0.0,1064.0,1166,0,1639,1,6,0,1936.0,1.0,240.0,0,0
408,63.0,6,1915,1976,0.0,0.0,840.0,840,840,1680,2,8,0,1960.0,1.0,308.0,0,0
409,109.0,7,2006,2006,350.0,0.0,1063.0,1071,1101,2172,2,9,1,2006.0,3.0,947.0,192,62
410,85.0,8,2007,2008,100.0,789.0,1034.0,1050,1028,2078,2,8,1,2008.0,3.0,836.0,0,102
411,68.0,5,1958,1958,0.0,0.0,1276.0,1276,0,1276,1,5,0,1958.0,1.0,350.0,0,0
412,100.0,5,1955,1955,0.0,1056.0,1056.0,1056,0,1056,1,5,0,1955.0,2.0,572.0,264,0
413,,7,2009,2009,432.0,578.0,1470.0,1478,0,1478,2,7,1,2009.0,2.0,484.0,0,144
414,56.0,5,1927,1950,0.0,0.0,1008.0,1028,0,1028,1,5,1,1927.0,2.0,360.0,0,0
415,59.0,7,1993,1993,0.0,50.0,1080.0,1080,1017,2097,2,9,1,1993.0,3.0,678.0,196,187
416,73.0,7,2007,2007,0.0,24.0,1340.0,1340,0,1340,2,6,0,2007.0,2.0,396.0,100,30
417,74.0,6,1978,1978,203.0,209.0,672.0,672,728,1400,1,6,1,1978.0,2.0,440.0,0,0
418,86.0,6,1918,1950,0.0,1128.0,1370.0,1370,1254,2624,2,10,1,1918.0,3.0,864.0,0,0
419,60.0,5,1940,1950,0.0,312.0,756.0,756,378,1134,1,7,0,1940.0,1.0,240.0,0,0
420,65.0,5,1968,1968,0.0,775.0,1056.0,1056,0,1056,1,6,1,1968.0,1.0,304.0,0,85
421,78.0,7,1997,1998,200.0,1309.0,1344.0,1344,0,1344,2,8,0,1997.0,4.0,784.0,0,0
422,,6,1977,2000,126.0,1246.0,1602.0,1602,0,1602,2,8,1,1977.0,2.0,529.0,240,0
423,100.0,5,1954,1954,0.0,0.0,988.0,988,0,988,1,4,0,1954.0,2.0,520.0,0,0
424,80.0,8,1998,1998,473.0,986.0,1470.0,1470,1160,2630,2,8,1,1998.0,3.0,696.0,0,66
425,72.0,6,1956,1956,74.0,616.0,1196.0,1196,0,1196,1,6,1,1956.0,1.0,297.0,0,44
426,60.0,7,1946,1992,0.0,0.0,651.0,707,682,1389,1,6,2,1947.0,1.0,240.0,0,0
427,,7,1989,1989,145.0,1518.0,1518.0,1644,0,1644,2,5,1,1989.0,2.0,569.0,80,0
428,77.0,4,1957,1957,0.0,288.0,907.0,907,0,907,1,5,0,1964.0,1.0,352.0,0,0
429,64.0,7,2007,2007,108.0,664.0,1208.0,1208,0,1208,2,6,0,2007.0,2.0,628.0,105,54
430,130.0,6,1988,1988,0.0,1005.0,1392.0,1412,0,1412,2,6,1,1988.0,2.0,576.0,0,0
431,21.0,6,1971,1971,232.0,387.0,483.0,483,504,987,1,4,0,1971.0,1.0,264.0,0,0
432,60.0,6,1920,1998,0.0,0.0,901.0,1088,110,1198,1,7,0,,0.0,0.0,0,98
433,24.0,5,1971,1971,376.0,471.0,765.0,765,600,1365,1,6,0,1971.0,2.0,440.0,240,36
434,100.0,6,1997,1998,0.0,0.0,926.0,926,678,1604,2,7,1,1997.0,2.0,470.0,0,36
435,21.0,4,1972,1972,0.0,495.0,630.0,630,0,630,1,3,0,,0.0,0.0,88,0
436,43.0,7,1996,1996,0.0,385.0,799.0,827,834,1661,2,6,1,1996.0,2.0,550.0,158,61
437,40.0,6,1920,1950,0.0,0.0,648.0,734,384,1118,1,6,0,1990.0,2.0,440.0,0,0
438,50.0,6,1926,2004,0.0,0.0,884.0,904,0,904,1,4,0,1926.0,1.0,180.0,0,0
439,40.0,5,1913,2002,0.0,365.0,440.0,694,0,694,1,4,1,1990.0,1.0,352.0,0,0
440,67.0,6,1920,2000,0.0,0.0,684.0,684,512,1196,1,7,0,2005.0,2.0,528.0,0,46
441,105.0,10,2008,2008,200.0,1767.0,3094.0,2402,0,2402,2,10,2,2008.0,3.0,672.0,0,72
442,92.0,4,1955,1955,270.0,133.0,1440.0,1440,0,1440,2,8,0,,0.0,0.0,0,0
443,52.0,5,1930,1992,0.0,0.0,1078.0,1128,445,1573,2,8,1,1930.0,2.0,360.0,0,0
444,53.0,7,2006,2007,72.0,0.0,1258.0,1258,0,1258,2,6,1,2007.0,3.0,648.0,144,16
445,70.0,7,1994,1995,0.0,642.0,915.0,933,975,1908,2,8,1,1994.0,2.0,493.0,144,133
446,73.0,6,1956,1956,0.0,0.0,1436.0,1689,0,1689,1,7,1,1956.0,2.0,480.0,0,0
447,137.0,6,1966,2002,0.0,247.0,1517.0,1888,0,1888,2,6,1,1966.0,2.0,578.0,0,0
448,,7,1998,1999,0.0,0.0,930.0,956,930,1886,2,10,1,1998.0,2.0,431.0,89,0
449,50.0,6,1937,1950,0.0,0.0,780.0,780,596,1376,2,7,1,1937.0,1.0,198.0,0,0
450,50.0,3,1948,2002,0.0,331.0,649.0,679,504,1183,1,6,0,1981.0,1.0,308.0,0,176
451,70.0,6,1930,2005,0.0,0.0,813.0,813,0,813,1,5,0,1932.0,1.0,270.0,0,113
452,62.0,7,1975,1975,0.0,655.0,1533.0,1533,0,1533,2,5,2,1975.0,2.0,576.0,200,54
453,,6,1996,1997,42.0,742.0,872.0,888,868,1756,2,7,0,1996.0,2.0,422.0,144,122
454,75.0,8,2008,2008,0.0,0.0,768.0,786,804,1590,2,6,0,2008.0,2.0,676.0,0,30
455,63.0,5,1976,1976,0.0,1606.0,1728.0,1728,0,1728,2,8,0,1976.0,2.0,560.0,0,0
456,80.0,7,1973,1973,320.0,916.0,1242.0,1242,0,1242,1,6,1,1973.0,2.0,528.0,0,0
457,34.0,5,1916,1950,0.0,0.0,624.0,624,720,1344,1,7,0,1916.0,3.0,513.0,0,0
458,,4,1954,1994,0.0,1116.0,1364.0,1663,0,1663,1,6,2,1954.0,2.0,529.0,224,137
459,,8,1925,1996,0.0,0.0,588.0,833,833,1666,1,7,1,1925.0,1.0,228.0,192,63
460,,5,1950,1950,161.0,185.0,709.0,979,224,1203,1,5,1,1950.0,1.0,352.0,0,0
461,75.0,8,2009,2009,110.0,544.0,832.0,832,1103,1935,2,8,0,2009.0,2.0,552.0,0,150
462,60.0,7,1936,2007,0.0,350.0,560.0,575,560,1135,1,6,0,1971.0,2.0,576.0,256,0
463,60.0,5,1965,1965,0.0,553.0,864.0,864,0,864,1,5,1,1965.0,1.0,360.0,0,0
464,74.0,6,1934,1995,0.0,326.0,715.0,849,811,1660,1,6,1,1939.0,1.0,240.0,0,0
465,60.0,5,1978,1978,136.0,616.0,1040.0,1040,0,1040,2,5,0,,0.0,0.0,0,0
466,,7,2004,2004,18.0,0.0,1375.0,1414,0,1414,2,6,1,2004.0,2.0,398.0,144,20
467,85.0,7,1970,1970,0.0,778.0,1277.0,1277,0,1277,1,5,1,1970.0,2.0,526.0,0,0
468,79.0,5,1942,1995,224.0,386.0,728.0,888,756,1644,1,7,2,1942.0,1.0,312.0,168,0
469,98.0,8,2006,2006,248.0,0.0,1626.0,1634,0,1634,2,7,1,2006.0,3.0,866.0,0,44
470,76.0,6,1993,1993,120.0,426.0,832.0,832,878,1710,2,7,0,1993.0,2.0,506.0,144,70
471,,8,1985,1985,0.0,368.0,1488.0,1502,0,1502,1,4,0,1985.0,2.0,528.0,0,54
472,92.0,7,1977,1977,0.0,0.0,808.0,1161,808,1969,2,8,1,1977.0,2.0,534.0,0,0
473,35.0,6,2005,2005,80.0,459.0,547.0,1072,0,1072,1,5,0,2005.0,2.0,525.0,0,28
474,110.0,8,2006,2007,304.0,1350.0,1976.0,1976,0,1976,2,7,1,2006.0,3.0,908.0,250,63
475,41.0,8,2000,2000,0.0,1196.0,1494.0,1652,0,1652,2,6,0,2000.0,2.0,499.0,96,48
476,80.0,5,1963,1963,0.0,630.0,970.0,970,0,970,1,5,0,1996.0,2.0,624.0,0,24
477,75.0,6,1997,1998,215.0,994.0,1478.0,1493,0,1493,2,7,1,1997.0,2.0,508.0,140,39
478,105.0,9,2006,2006,772.0,0.0,2153.0,2069,574,2643,2,9,1,2006.0,3.0,694.0,414,84
479,79.0,8,2007,2008,336.0,1288.0,1705.0,1718,0,1718,2,7,1,2007.0,3.0,826.0,208,44
480,50.0,4,1937,2000,435.0,168.0,907.0,1131,0,1131,1,7,0,1995.0,2.0,672.0,0,72
481,98.0,9,2004,2005,378.0,1261.0,1833.0,1850,0,1850,2,8,1,2004.0,3.0,772.0,519,112
482,72.0,9,2003,2004,562.0,1567.0,1792.0,1792,0,1792,2,6,1,2003.0,3.0,874.0,206,49
483,50.0,7,1915,2005,0.0,299.0,910.0,916,910,1826,1,7,1,1915.0,1.0,164.0,0,0
484,32.0,6,1998,1998,116.0,897.0,1216.0,1216,0,1216,2,5,0,1998.0,2.0,402.0,0,125
485,,5,1962,2001,0.0,588.0,999.0,999,0,999,1,6,0,1963.0,1.0,264.0,0,132
486,80.0,5,1950,2007,0.0,607.0,1113.0,1113,0,1113,1,5,1,1950.0,1.0,264.0,0,80
487,79.0,5,1965,1965,168.0,836.0,1073.0,1073,0,1073,1,6,0,1965.0,2.0,515.0,0,0
488,70.0,5,1971,1971,0.0,998.0,1484.0,1484,0,1484,2,7,1,1971.0,2.0,487.0,224,0
